R,T94A9,TEAB1,-19,2,1,14:50,81,10
R,T94A9,TEAB1,-19,2,1,14:16,69,10
R,T94A9,TEAB1,-19,2,2,13:34,61,2
R,T94A9,TEAB1,-19,2,3,12:56,60,1
PP,T94A9,TEAB1,-19,2,4,12:03,60,1
R,TEAB1,T94A9,19,2,1,11:47,76,10
R,TEAB1,T94A9,19,2,2,11:11,73,7
R,TEAB1,T94A9,19,2,1,10:51,58,10
R,TEAB1,T94A9,19,2,1,10:08,28,10
P,TEAB1,T94A9,19,2,2,9:32,28,10
P,TEAB1,T94A9,19,2,3,9:24,28,10
P,TEAB1,T94A9,19,2,1,8:40,1,1
R,TEAB1,T94A9,19,2,2,8:34,1,1
R,TEAB1,T94A9,25,2,3,7:55,1,1
K,T94A9,TEAB1,-26,2,NA,7:49,35,0
K,T94A9,TEAB1,-26,2,NA,7:49,30,0
R,T94A9,TEAB1,-26,2,1,7:40,75,10
R,T94A9,TEAB1,-26,2,2,7:14,70,5
R,T94A9,TEAB1,-26,2,1,6:40,58,10
R,T94A9,TEAB1,-26,2,2,6:05,55,7
P,T94A9,TEAB1,-26,2,3,5:39,68,20
PP,T94A9,TEAB1,-26,2,4,5:02,66,18
R,TEAB1,T94A9,26,2,1,4:54,80,10
P,TEAB1,T94A9,26,2,2,4:11,82,12
P,TEAB1,T94A9,26,2,3,3:26,77,7
PP,TEAB1,T94A9,26,2,4,3:21,77,7
P,T94A9,TEAB1,-26,2,1,3:08,19,10
R,T94A9,TEAB1,-26,2,1,2:40,5,5
R,T94A9,TEAB1,-20,2,2,2:11,12,12
K,TEAB1,T94A9,19,2,NA,2:03,35,0
P,TEAB1,T94A9,19,2,1,2:03,80,10
P,TEAB1,T94A9,19,2,1,1:54,58,10
P,TEAB1,T94A9,19,2,2,1:49,58,10
R,TEAB1,T94A9,19,2,3,1:42,49,1
P,TEAB1,T94A9,19,2,1,1:15,46,10
P,TEAB1,T94A9,19,2,2,1:09,44,8
P,T94A9,TEAB1,-19,2,1,0:53,81,10
P,T94A9,TEAB1,-19,2,2,0:47,74,3
P,T94A9,TEAB1,-19,2,3,0:42,74,3
P,TEAB1,T94A9,19,2,1,0:30,25,10
P,TEAB1,T94A9,19,2,2,0:24,25,10
P,TEAB1,T94A9,19,2,3,0:16,16,1
SP,TEAB1,T94A9,19,2,1,0:02,4,4
F,TEAB1,T94A9,22,2,2,0:01,4,4
K,T94A9,TEAB1,-22,3,NA,15:00,35,0
P,T94A9,TEAB1,-22,3,1,14:56,80,10
R,TEAB1,T94A9,22,3,1,14:47,58,10
P,TEAB1,T94A9,22,3,2,14:09,56,8
P,TEAB1,T94A9,22,3,1,13:30,44,10
P,TEAB1,T94A9,28,3,1,12:35,4,4
K,T94A9,TEAB1,-29,3,NA,12:29,35,0
R,T94A9,TEAB1,-29,3,1,12:29,80,10
R,T94A9,TEAB1,-29,3,2,11:58,74,4
R,T94A9,TEAB1,-29,3,3,11:27,72,2
R,T94A9,TEAB1,-29,3,1,10:58,65,10
R,T94A9,TEAB1,-29,3,2,10:24,59,4
P,T94A9,TEAB1,-29,3,3,9:49,60,5
PP,T94A9,TEAB1,-29,3,4,9:09,67,12
R,TEAB1,T94A9,29,3,1,8:57,73,10
R,TEAB1,T94A9,29,3,2,8:24,69,6
R,TEAB1,T94A9,29,3,3,7:45,64,1
P,TEAB1,T94A9,29,3,1,7:09,62,10
R,TEAB1,T94A9,29,3,1,6:23,39,10
R,TEAB1,T94A9,29,3,2,5:51,35,6
P,TEAB1,T94A9,29,3,3,5:05,36,7
PP,TEAB1,T94A9,29,3,4,4:35,40,11
R,T94A9,TEAB1,-31,3,1,4:24,99,10
K,TEAB1,T94A9,31,3,NA,4:18,20,0
R,TEAB1,T94A9,31,3,1,4:13,68,10
R,TEAB1,T94A9,31,3,2,3:31,62,4
R,TEAB1,T94A9,31,3,3,2:48,62,4
R,TEAB1,T94A9,31,3,1,2:04,46,10
R,TEAB1,T94A9,31,3,2,1:25,43,7
P,TEAB1,T94A9,31,3,3,0:50,40,4
PP,TEAB1,T94A9,31,3,4,0:42,40,4
R,T94A9,TEAB1,-31,3,1,0:35,80,10
R,T94A9,TEAB1,-31,3,2,0:04,78,8
R,T94A9,TEAB1,-31,4,3,15:00,71,1
P,T94A9,TEAB1,-31,4,1,14:28,67,10
R,T94A9,TEAB1,-31,4,2,13:50,74,17
P,T94A9,TEAB1,-31,4,3,13:13,77,20
PP,T94A9,TEAB1,-31,4,4,13:06,77,20
R,TEAB1,T94A9,31,4,1,12:57,79,10
P,TEAB1,T94A9,31,4,2,12:21,77,8
R,TEAB1,T94A9,31,4,1,11:42,55,10
R,TEAB1,T94A9,31,4,2,11:01,50,5
R,TEAB1,T94A9,31,4,1,10:19,36,10
R,TEAB1,T94A9,31,4,2,9:37,28,2
R,TEAB1,T94A9,31,4,1,8:58,21,10
R,TEAB1,T94A9,31,4,2,8:17,17,6
R,TEAB1,T94A9,31,4,3,7:35,12,1
R,TEAB1,T94A9,31,4,4,6:49,12,1
R,TEAB1,T94A9,31,4,1,6:07,10,10
P,TEAB1,T94A9,31,4,2,5:28,8,8
P,TEAB1,T94A9,37,4,3,5:21,8,8
K,T94A9,TEAB1,-38,4,NA,5:15,35,0
P,T94A9,TEAB1,-38,4,1,5:09,91,10
P,T94A9,TEAB1,-38,4,2,4:47,83,2
R,T94A9,TEAB1,-38,4,3,4:43,83,2
P,T94A9,TEAB1,-38,4,1,4:13,80,10
P,T94A9,TEAB1,-38,4,2,3:41,71,1
P,T94A9,TEAB1,-38,4,3,3:30,71,1
P,T94A9,TEAB1,-38,4,1,2:57,59,10
P,T94A9,TEAB1,-38,4,2,2:50,59,10
P,T94A9,TEAB1,-38,4,3,2:14,54,5
PP,T94A9,TEAB1,-38,4,4,2:06,54,5
QK,TEAB1,T94A9,38,4,1,1:58,85,10
QK,TEAB1,T94A9,38,4,2,1:18,86,11
QK,TEAB1,T94A9,38,4,3,0:34,87,12
K,T637D,T30A0,0,1,NA,15:00,35,0
R,T637D,T30A0,0,1,1,15:00,80,10
P,T637D,T30A0,0,1,2,14:36,75,5
P,T637D,T30A0,0,1,3,14:22,75,5
PP,T637D,T30A0,0,1,4,14:18,75,5
P,T30A0,T637D,0,1,1,14:06,77,10
P,T30A0,T637D,0,1,2,13:36,68,1
P,T30A0,T637D,0,1,1,13:09,44,10
P,T30A0,T637D,0,1,2,12:36,41,7
P,T30A0,T637D,6,1,1,12:03,25,10
K,T637D,T30A0,-7,1,NA,11:49,35,0
P,T637D,T30A0,-7,1,1,11:49,80,10
R,T637D,T30A0,-7,1,2,11:27,75,5
P,T637D,T30A0,-7,1,1,11:06,70,10
P,T637D,T30A0,-7,1,2,10:33,80,20
P,T637D,T30A0,-7,1,3,10:27,80,20
PP,T637D,T30A0,-7,1,4,9:50,66,6
R,T30A0,T637D,7,1,1,9:43,81,10
P,T30A0,T637D,7,1,1,8:46,66,10
P,T30A0,T637D,7,1,1,8:02,27,10
P,T30A0,T637D,7,1,2,7:58,27,10
P,T30A0,T637D,7,1,3,7:51,27,10
R,T30A0,T637D,7,1,1,7:14,15,10
R,T30A0,T637D,7,1,2,7:08,10,5
P,T30A0,T637D,13,1,3,6:07,10,5
K,T637D,T30A0,-14,1,NA,6:03,35,0
R,T637D,T30A0,-14,1,1,6:03,80,10
P,T637D,T30A0,-14,1,2,5:27,79,9
P,T637D,T30A0,-14,1,1,4:54,69,10
P,T637D,T30A0,-14,1,2,4:21,62,3
P,T637D,T30A0,-14,1,3,3:35,65,6
PP,T637D,T30A0,-14,1,4,3:24,65,6
R,T30A0,T637D,14,1,1,3:13,81,10
R,T30A0,T637D,14,1,2,2:45,86,15
P,T30A0,T637D,14,1,3,2:11,82,11
PP,T30A0,T637D,14,1,4,2:00,82,11
P,T637D,T30A0,-14,1,1,1:48,38,10
R,T30A0,T637D,14,1,1,1:40,65,10
R,T30A0,T637D,14,1,1,1:03,47,10
R,T30A0,T637D,14,1,2,0:33,42,5
R,T30A0,T637D,14,2,1,15:00,30,10
R,T30A0,T637D,14,2,2,14:28,24,4
R,T30A0,T637D,14,2,1,13:50,16,10
P,T30A0,T637D,14,2,2,13:14,15,9
P,T30A0,T637D,14,2,3,12:32,11,5
F,T30A0,T637D,17,2,4,11:54,8,2
K,T637D,T30A0,-17,2,NA,11:40,35,0
R,T637D,T30A0,-17,2,1,11:12,77,5
R,T637D,T30A0,-17,2,2,10:30,77,5
P,T637D,T30A0,-17,2,1,9:55,71,10
R,T637D,T30A0,-17,2,1,9:26,60,10
P,T637D,T30A0,-17,2,2,8:36,56,6
R,T637D,T30A0,-17,2,3,7:49,52,2
PP,T637D,T30A0,-17,2,4,7:11,53,3
R,T30A0,T637D,17,2,1,7:01,91,10
P,T30A0,T637D,17,2,2,6:24,89,8
R,T30A0,T637D,17,2,1,5:45,78,10
R,T30A0,T637D,17,2,2,5:06,76,8
P,T30A0,T637D,17,2,3,4:48,78,10
P,T30A0,T637D,17,2,1,4:04,60,10
P,T30A0,T637D,17,2,2,3:22,59,9
P,T30A0,T637D,17,2,3,3:14,59,9
PP,T30A0,T637D,17,2,4,3:06,59,9
P,T637D,T30A0,-17,2,1,2:59,86,10
P,T637D,T30A0,-17,2,1,2:35,75,10
P,T637D,T30A0,-17,2,2,2:12,66,1
P,T637D,T30A0,-17,2,1,2:00,47,10
P,T637D,T30A0,-17,2,2,1:57,47,10
P,T637D,T30A0,-23,2,3,1:53,47,10
K,T637D,T30A0,-23,2,NA,1:44,35,0
P,T637D,T30A0,-23,2,1,1:40,72,10
P,T637D,T30A0,-23,2,1,1:17,54,10
P,T637D,T30A0,-23,2,2,1:10,61,17
P,T637D,T30A0,-23,2,3,1:05,61,17
P,T637D,T30A0,-23,2,4,0:54,49,5
R,T30A0,T637D,23,2,1,0:45,49,10
P,T30A0,T637D,23,2,2,0:19,50,11
P,T30A0,T637D,23,2,1,0:12,38,10
F,T30A0,T637D,26,2,2,0:08,33,5
K,T637D,T30A0,-26,2,NA,0:03,35,0
QK,T637D,T30A0,-26,2,1,0:01,69,10
K,T30A0,T637D,26,3,NA,15:00,35,0
R,T30A0,T637D,26,3,1,15:00,80,10
P,T30A0,T637D,26,3,2,14:40,73,3
R,T30A0,T637D,26,3,1,14:10,65,10
P,T30A0,T637D,26,3,2,13:39,67,12
P,T30A0,T637D,26,3,3,13:27,67,12
R,T30A0,T637D,26,3,1,12:56,55,10
R,T30A0,T637D,26,3,2,12:14,56,11
P,T30A0,T637D,26,3,3,11:29,52,7
R,T30A0,T637D,26,3,1,10:48,40,10
R,T30A0,T637D,26,3,2,10:19,42,12
R,T30A0,T637D,26,3,3,9:41,39,9
F,T30A0,T637D,26,3,4,8:57,37,7
R,T637D,T30A0,-26,3,1,8:53,56,10
P,T637D,T30A0,-26,3,2,8:21,50,4
P,T637D,T30A0,-26,3,3,7:42,50,4
R,T637D,T30A0,-26,3,1,7:06,41,10
P,T637D,T30A0,-26,3,2,6:26,34,3
P,T637D,T30A0,-20,3,1,5:46,21,10
P,T637D,T30A0,-18,3,NA,5:39,15,0
K,T30A0,T637D,18,3,NA,5:39,35,0
R,T30A0,T637D,18,3,1,5:39,80,10
R,T30A0,T637D,18,3,2,5:09,77,7
P,T30A0,T637D,18,3,3,4:27,74,4
R,T30A0,T637D,18,3,1,3:52,65,10
P,T30A0,T637D,18,3,2,3:31,62,7
R,T30A0,T637D,18,3,3,2:36,56,1
R,T30A0,T637D,18,3,1,2:00,52,10
R,T30A0,T637D,18,3,2,1:22,48,6
P,T30A0,T637D,18,3,1,0:30,39,10
R,T30A0,T637D,18,3,2,0:23,39,10
P,T30A0,T637D,24,4,3,15:00,38,9
K,T637D,T30A0,-25,4,NA,14:53,35,0
P,T637D,T30A0,-25,4,1,14:53,80,10
P,T637D,T30A0,-25,4,2,14:32,81,11
P,T637D,T30A0,-25,4,3,14:21,81,11
R,T637D,T30A0,-25,4,1,14:01,63,10
P,T637D,T30A0,-25,4,2,13:38,57,4
P,T637D,T30A0,-25,4,1,13:06,44,10
P,T637D,T30A0,-25,4,1,12:17,29,10
P,T637D,T30A0,-25,4,2,11:48,24,5
P,T637D,T30A0,-25,4,1,11:25,19,10
P,T637D,T30A0,-25,4,2,11:02,10,1
R,T637D,T30A0,-25,4,3,10:57,10,1
P,T637D,T30A0,-25,4,1,10:37,2,2
P,T637D,T30A0,-25,4,2,10:25,2,2
P,T637D,T30A0,-25,4,3,10:20,2,2
P,T637D,T30A0,-25,4,4,10:17,2,2
R,T30A0,T637D,25,4,1,10:12,98,10
P,T30A0,T637D,25,4,2,9:38,92,4
R,T30A0,T637D,25,4,3,9:28,92,4
PP,T30A0,T637D,25,4,4,8:57,95,7
P,T637D,T30A0,-25,4,1,8:47,48,10
P,T637D,T30A0,-25,4,2,8:42,48,10
P,T637D,T30A0,-25,4,3,8:35,53,15
P,T637D,T30A0,-19,4,4,8:11,46,8
OK,T30A0,T637D,19,4,NA,7:56,35,0
R,T30A0,T637D,19,4,1,7:55,44,10
R,T30A0,T637D,25,4,2,6:54,41,7
K,T637D,T30A0,-26,4,NA,6:46,35,0
P,T637D,T30A0,-26,4,1,6:41,87,10
P,T637D,T30A0,-26,4,2,6:19,83,6
R,T637D,T30A0,-26,4,1,5:36,67,10
R,T637D,T30A0,-26,4,2,4:51,58,1
P,T637D,T30A0,-26,4,1,3:49,57,15
R,T637D,T30A0,-26,4,2,3:46,47,5
R,T637D,T30A0,-26,4,3,3:06,44,2
R,T637D,T30A0,-26,4,1,2:28,30,10
R,T637D,T30A0,-26,4,1,2:13,19,10
R,T637D,T30A0,-26,4,2,1:57,11,2
R,T637D,T30A0,-26,4,1,1:21,6,6
P,T637D,T30A0,-26,4,2,0:37,6,6
P,T637D,T30A0,-26,4,3,0:28,6,6
P,T637D,T30A0,-26,4,4,0:23,6,6
QK,T30A0,T637D,26,4,1,0:19,94,10
K,T687F,T9ABD,0,1,NA,15:00,35,0
R,T687F,T9ABD,0,1,1,15:00,85,15
P,T687F,T9ABD,0,1,2,14:21,89,19
P,T687F,T9ABD,0,1,3,14:18,89,19
PP,T687F,T9ABD,0,1,4,13:39,86,16
P,T9ABD,T687F,0,1,1,13:28,56,10
P,T9ABD,T687F,0,1,2,12:46,47,1
P,T9ABD,T687F,0,1,3,12:03,55,9
PP,T9ABD,T687F,0,1,4,11:24,50,4
R,T687F,T9ABD,0,1,1,11:13,96,10
R,T687F,T9ABD,0,1,2,10:36,87,1
R,T687F,T9ABD,0,1,1,9:56,82,10
R,T687F,T9ABD,0,1,2,9:24,77,5
R,T687F,T9ABD,0,1,1,8:58,65,10
R,T687F,T9ABD,0,1,2,8:18,63,8
P,T687F,T9ABD,0,1,3,7:40,65,10
PP,T687F,T9ABD,0,1,4,7:03,59,4
P,T9ABD,T687F,0,1,1,6:45,19,10
R,T9ABD,T687F,0,1,2,6:40,19,10
P,T9ABD,T687F,0,1,3,5:58,13,4
F,T9ABD,T687F,3,1,4,5:20,13,4
K,T687F,T9ABD,-3,1,NA,5:16,35,0
R,T687F,T9ABD,-3,1,1,5:16,80,10
R,T687F,T9ABD,-3,1,2,4:38,76,6
R,T687F,T9ABD,-3,1,3,3:56,74,4
PP,T687F,T9ABD,-3,1,4,3:18,73,3
R,T9ABD,T687F,3,1,1,3:09,74,10
R,T9ABD,T687F,3,1,2,2:33,66,2
P,T9ABD,T687F,3,1,1,1:51,61,10
P,T9ABD,T687F,3,1,2,1:47,61,10
R,T9ABD,T687F,3,1,3,0:49,52,1
PP,T9ABD,T687F,3,1,4,0:11,53,2
R,T687F,T9ABD,-3,1,1,0:04,92,10
R,T687F,T9ABD,-3,2,2,15:00,87,5
R,T687F,T9ABD,-3,2,1,14:25,75,10
R,T687F,T9ABD,-3,2,2,13:42,67,2
R,T687F,T9ABD,-3,2,3,13:02,66,1
R,T687F,T9ABD,-3,2,1,12:23,61,10
P,T687F,T9ABD,-3,2,2,11:41,63,12
P,T687F,T9ABD,-3,2,3,10:54,54,3
R,T687F,T9ABD,-3,2,1,10:08,50,10
R,T687F,T9ABD,-3,2,2,9:26,48,8
P,T687F,T9ABD,-3,2,3,8:41,45,5
PP,T687F,T9ABD,-3,2,4,8:37,45,5
P,T9ABD,T687F,3,2,1,7:59,93,16
R,T9ABD,T687F,3,2,2,7:20,90,13
R,T9ABD,T687F,3,2,3,6:42,88,11
PP,T9ABD,T687F,3,2,4,6:06,83,6
R,T687F,T9ABD,-3,2,1,5:53,66,10
P,T687F,T9ABD,-3,2,2,5:07,61,5
R,T687F,T9ABD,-3,2,3,4:22,61,5
R,T687F,T9ABD,-3,2,1,3:34,50,10
P,T687F,T9ABD,-3,2,2,2:51,52,12
P,T687F,T9ABD,-3,2,3,2:47,52,12
PP,T687F,T9ABD,-3,2,4,2:44,52,12
R,T9ABD,T687F,3,2,1,2:37,80,10
P,T9ABD,T687F,3,2,2,2:00,77,7
P,T9ABD,T687F,3,2,1,1:54,58,10
P,T9ABD,T687F,3,2,1,1:35,36,10
R,T9ABD,T687F,3,2,2,1:26,32,6
R,T9ABD,T687F,3,2,3,1:05,27,1
P,T9ABD,T687F,3,2,4,0:26,27,1
P,T9ABD,T687F,3,2,1,0:20,18,10
P,T9ABD,T687F,3,2,1,0:13,3,3
P,T9ABD,T687F,3,2,2,0:09,3,3
P,T9ABD,T687F,3,2,3,0:05,3,3
F,T9ABD,T687F,6,2,4,0:02,3,3
K,T9ABD,T687F,12,3,NA,15:00,35,0
K,T687F,T9ABD,-13,3,NA,14:48,35,0
P,T687F,T9ABD,-13,3,1,14:48,80,10
R,T687F,T9ABD,-13,3,1,14:21,59,10
P,T687F,T9ABD,-13,3,2,13:44,57,8
P,T687F,T9ABD,-13,3,3,13:38,57,8
PP,T687F,T9ABD,-13,3,4,13:00,66,17
P,T9ABD,T687F,13,3,1,12:52,86,10
P,T9ABD,T687F,13,3,1,12:11,63,10
P,T9ABD,T687F,13,3,2,11:26,73,20
P,T9ABD,T687F,13,3,3,10:42,78,25
PP,T9ABD,T687F,13,3,4,10:23,65,12
P,T687F,T9ABD,-13,3,1,9:17,86,25
P,T687F,T9ABD,-13,3,2,9:13,86,25
R,T687F,T9ABD,-13,3,3,9:08,86,25
PP,T687F,T9ABD,-13,3,4,8:32,85,24
R,T9ABD,T687F,13,3,1,8:21,85,10
R,T9ABD,T687F,13,3,1,7:38,64,10
R,T9ABD,T687F,13,3,2,7:05,62,8
P,T9ABD,T687F,13,3,3,6:22,57,3
R,T9ABD,T687F,13,3,1,5:55,35,10
R,T9ABD,T687F,13,3,2,5:18,31,6
P,T9ABD,T687F,19,3,3,4:36,30,5
K,T687F,T9ABD,-20,3,NA,4:28,35,0
R,T687F,T9ABD,-20,3,1,4:22,63,10
P,T687F,T9ABD,-20,3,2,3:48,59,6
R,T687F,T9ABD,-20,3,3,3:15,54,1
PP,T687F,T9ABD,-20,3,4,2:35,54,1
R,T9ABD,T687F,20,3,1,2:27,89,10
R,T9ABD,T687F,20,3,2,1:47,86,7
P,T9ABD,T687F,20,3,1,1:10,68,10
R,T9ABD,T687F,20,3,1,0:29,46,10
R,T9ABD,T687F,20,4,1,15:00,33,10
P,T9ABD,T687F,20,4,2,14:21,27,4
P,T9ABD,T687F,20,4,3,14:14,27,4
F,T9ABD,T687F,23,4,4,14:08,27,4
K,T687F,T9ABD,-23,4,NA,14:03,35,0
P,T687F,T9ABD,-23,4,1,14:03,80,10
R,T687F,T9ABD,-23,4,2,13:58,80,10
P,T687F,T9ABD,-23,4,3,13:15,77,7
PP,T687F,T9ABD,-23,4,4,12:36,72,2
R,T9ABD,T687F,23,4,1,12:25,80,10
P,T9ABD,T687F,23,4,1,11:46,63,10
R,T9ABD,T687F,23,4,2,11:42,63,10
P,T9ABD,T687F,23,4,3,11:00,59,6
R,T9ABD,T687F,23,4,1,10:25,52,10
P,T9ABD,T687F,23,4,2,9:46,50,8
P,T9ABD,T687F,23,4,3,9:08,47,5
P,T9ABD,T687F,23,4,4,8:40,43,1
R,T9ABD,T687F,23,4,1,7:51,37,10
P,T9ABD,T687F,23,4,2,7:09,33,6
R,T9ABD,T687F,23,4,3,7:01,38,11
F,T9ABD,T687F,26,4,4,6:21,30,3
K,T687F,T9ABD,-26,4,NA,6:16,35,0
R,T687F,T9ABD,-26,4,1,6:16,80,10
P,T687F,T9ABD,-26,4,2,5:42,79,9
P,T687F,T9ABD,-26,4,3,5:06,85,15
PP,T687F,T9ABD,-26,4,4,4:29,75,5
R,T9ABD,T687F,26,4,1,4:22,71,10
R,T9ABD,T687F,26,4,2,3:46,64,3
P,T9ABD,T687F,26,4,3,3:02,62,1
P,T9ABD,T687F,26,4,1,2:24,58,10
R,T9ABD,T687F,26,4,2,2:15,58,10
P,T9ABD,T687F,26,4,3,2:00,50,2
R,T9ABD,T687F,26,4,1,1:56,44,10
QK,T9ABD,T687F,26,4,2,1:13,41,7
QK,T9ABD,T687F,26,4,3,0:33,42,8
K,TB4A4,TD622,0,1,NA,15:00,35,0
R,TB4A4,TD622,0,1,1,15:00,80,10
P,TB4A4,TD622,0,1,2,14:06,76,6
P,TB4A4,TD622,0,1,3,13:28,84,14
PP,TB4A4,TD622,0,1,4,12:54,81,11
P,TD622,TB4A4,0,1,1,12:41,66,10
P,TD622,TB4A4,0,1,2,12:19,62,6
P,TD622,TB4A4,0,1,3,12:16,62,6
PP,TD622,TB4A4,0,1,4,11:55,57,1
P,TB4A4,TD622,0,1,1,11:46,88,10
R,TB4A4,TD622,0,1,2,11:15,81,3
P,TB4A4,TD622,0,1,1,10:33,77,10
P,TB4A4,TD622,0,1,2,9:36,85,18
P,TB4A4,TD622,0,1,3,9:30,85,18
PP,TB4A4,TD622,0,1,4,8:48,68,1
P,TD622,TB4A4,0,1,1,8:39,78,10
R,TD622,TB4A4,0,1,2,8:09,82,14
P,TD622,TB4A4,0,1,3,7:25,81,13
R,TD622,TB4A4,0,1,1,6:50,65,10
P,TD622,TB4A4,0,1,1,6:29,48,10
R,TD622,TB4A4,0,1,2,5:54,46,8
P,TD622,TB4A4,0,1,3,5:10,42,4
PP,TD622,TB4A4,0,1,4,5:05,42,4
R,TB4A4,TD622,0,1,1,4:56,89,10
R,TB4A4,TD622,0,1,2,4:20,89,10
P,TB4A4,TD622,0,1,1,3:33,65,10
R,TB4A4,TD622,0,1,2,3:03,60,5
P,TB4A4,TD622,0,1,3,2:24,60,5
P,TD622,TB4A4,0,1,1,2:14,36,10
P,TD622,TB4A4,0,1,1,1:40,26,10
R,TD622,TB4A4,0,1,2,1:10,17,1
R,TD622,TB4A4,0,1,1,0:28,13,10
P,TD622,TB4A4,0,2,2,15:00,13,10
R,TB4A4,TD622,0,2,1,14:55,90,10
P,TB4A4,TD622,0,2,2,14:17,85,5
R,TB4A4,TD622,0,2,1,13:50,79,10
P,TB4A4,TD622,0,2,2,13:32,73,4
R,TB4A4,TD622,0,2,1,12:58,67,10
P,TB4A4,TD622,0,2,2,12:17,69,12
P,TB4A4,TD622,0,2,3,11:33,66,9
PP,TB4A4,TD622,0,2,4,11:29,66,9
R,TD622,TB4A4,0,2,1,11:19,80,10
P,TD622,TB4A4,0,2,2,10:39,83,13
P,TD622,TB4A4,0,2,3,9:58,77,7
P,TD622,TB4A4,0,2,1,9:16,65,10
P,TD622,TB4A4,0,2,2,8:35,62,7
P,TD622,TB4A4,0,2,1,8:05,49,10
R,TD622,TB4A4,0,2,2,8:00,49,10
P,TD622,TB4A4,0,2,3,7:16,43,4
R,TD622,TB4A4,0,2,1,6:37,30,10
P,TD622,TB4A4,0,2,2,6:02,28,8
R,TD622,TB4A4,0,2,1,5:19,2,2
R,TD622,TB4A4,6,2,2,4:58,1,1
K,TB4A4,TD622,-7,2,NA,4:54,50,0
P,TB4A4,TD622,-7,2,1,4:54,80,10
P,TB4A4,TD622,-7,2,1,4:12,55,10
P,TB4A4,TD622,-7,2,1,3:54,31,10
P,TB4A4,TD622,-7,2,2,3:17,28,7
P,TB4A4,TD622,-7,2,3,3:12,28,7
R,TB4A4,TD622,-7,2,1,2:45,17,10
P,TB4A4,TD622,-7,2,2,2:00,18,11
P,TB4A4,TD622,-7,2,1,1:16,2,2
R,TB4A4,TD622,-1,2,1,1:07,1,1
K,TD622,TB4A4,1,2,NA,1:03,35,0
P,TD622,TB4A4,1,2,1,1:03,80,10
P,TD622,TB4A4,1,2,2,0:59,80,10
P,TD622,TB4A4,1,2,1,0:48,69,10
P,TD622,TB4A4,1,2,1,0:27,54,10
P,TD622,TB4A4,1,2,2,0:21,45,1
P,TD622,TB4A4,1,2,3,0:18,45,1
P,TD622,TB4A4,7,2,4,0:13,45,1
K,TB4A4,TD622,-8,2,NA,0:05,20,0
QK,TB4A4,TD622,-8,2,1,0:05,80,10
K,TD622,TB4A4,8,3,NA,15:00,35,0
P,TD622,TB4A4,8,3,1,15:00,80,10
R,TD622,TB4A4,8,3,1,14:25,68,10
P,TD622,TB4A4,8,3,2,13:48,64,6
P,TD622,TB4A4,8,3,3,13:07,63,5
P,TB4A4,TD622,-8,3,1,13:00,29,10
R,TB4A4,TD622,-8,3,1,12:48,16,10
P,TB4A4,TD622,-8,3,2,12:05,13,7
P,TB4A4,TD622,-2,3,1,10:57,16,16
R,TB4A4,TD622,-2,3,NA,10:51,2,0
K,TD622,TB4A4,2,3,NA,10:51,35,0
P,TD622,TB4A4,2,3,1,10:51,80,10
P,TD622,TB4A4,2,3,1,10:12,65,10
P,TD622,TB4A4,2,3,2,10:08,65,10
R,TD622,TB4A4,2,3,1,9:11,58,20
P,TD622,TB4A4,2,3,2,8:35,56,18
P,TD622,TB4A4,2,3,3,7:53,51,13
PP,TD622,TB4A4,2,3,4,7:48,51,13
R,TB4A4,TD622,-2,3,1,7:40,86,10
P,TB4A4,TD622,-2,3,2,7:01,85,9
R,TB4A4,TD622,-2,3,1,6:26,52,10
R,TB4A4,TD622,-2,3,2,5:53,43,1
P,TB4A4,TD622,-2,3,3,4:47,53,11
PP,TB4A4,TD622,-2,3,4,4:08,59,17
P,TD622,TB4A4,2,3,1,3:59,92,10
R,TD622,TB4A4,2,3,2,3:18,83,1
P,TD622,TB4A4,2,3,1,2:44,78,10
P,TD622,TB4A4,2,3,2,2:01,89,21
P,TD622,TB4A4,2,3,3,1:55,89,21
PP,TD622,TB4A4,2,3,4,1:12,72,4
R,TB4A4,TD622,-2,3,1,1:00,78,10
P,TB4A4,TD622,-2,3,2,0:36,78,10
P,TB4A4,TD622,-2,4,3,15:00,74,6
P,TB4A4,TD622,-2,4,1,14:21,67,10
P,TB4A4,TD622,-2,4,2,14:14,67,10
P,TB4A4,TD622,-2,4,3,14:09,67,10
PP,TB4A4,TD622,-2,4,4,14:04,67,10
R,TD622,TB4A4,2,4,1,13:55,76,10
P,TD622,TB4A4,2,4,2,13:03,76,10
P,TD622,TB4A4,2,4,3,12:16,70,4
PP,TD622,TB4A4,2,4,4,11:47,67,1
P,TB4A4,TD622,-2,4,1,11:34,55,10
P,TB4A4,TD622,-2,4,2,11:00,49,4
P,TB4A4,TD622,-2,4,1,10:21,44,10
P,TD622,TB4A4,2,4,1,10:12,49,10
R,TD622,TB4A4,2,4,1,9:31,36,10
P,TD622,TB4A4,2,4,2,8:50,34,8
P,TD622,TB4A4,2,4,3,8:06,35,9
F,TD622,TB4A4,5,4,4,7:55,30,4
K,TB4A4,TD622,-5,4,NA,7:50,35,0
P,TB4A4,TD622,-5,4,1,7:50,80,10
R,TB4A4,TD622,-5,4,2,7:18,73,3
R,TB4A4,TD622,-5,4,3,6:54,71,1
P,TB4A4,TD622,-5,4,1,5:40,75,15
P,TB4A4,TD622,-5,4,2,5:36,75,15
R,TB4A4,TD622,-5,4,1,5:00,46,10
